user_input,retrieved_contexts,response,answer_relevancy
Thời gian nghỉ giữa giờ khi làm việc ban đêm được tính vào giờ làm việc đối với ca liên tục là bao nhiêu phút?,[],"Theo quy định tại **Điều 107 Bộ luật Lao động năm 2019**, thời gian nghỉ giữa giờ khi làm việc ban đêm được tính vào giờ làm việc như sau:

> **Điều 107. Thời gian nghỉ giữa giờ, nghỉ chuyển ca**
>
> 1. Người lao động làm việc theo ngày làm việc hoặc theo tuần có quyền nghỉ liên tục ít nhất 30 phút trong thời gian làm việc, tính vào thời gian làm việc nếu làm việc 8 giờ trở lên trong ngày.
>
> 2. Người lao động làm việc ban đêm thì được nghỉ thêm ít nhất 30 phút so với người làm việc ban ngày, thời gian nghỉ này được tính vào thời gian làm việc.

Do đó, **khi làm việc ban đêm trong ca liên tục**, người lao động được nghỉ giữa giờ **ít nhất 30 phút**, và **thời gian này được tính vào giờ làm việc**.

Tóm lại:  
👉 **Thời gian nghỉ giữa giờ khi làm việc ban đêm được tính vào giờ làm việc là ít nhất 30 phút** (theo Khoản 2 Điều 107 Bộ luật Lao động 2019).",
Trước ít nhất bao nhiêu ngày dự kiến sử dụng lao động nước ngoài thì người sử dụng lao động phải báo cáo giải trình nhu cầu?,[],"Theo quy định tại **Khoản 1 Điều 8 Nghị định 140/2023/NĐ-CP** (sửa đổi, bổ sung một số điều của Nghị định 152/2020/NĐ-CP về người lao động nước ngoài làm việc tại Việt Nam), người sử dụng lao động phải **báo cáo, giải trình nhu cầu sử dụng lao động nước ngoài trước ít nhất 30 ngày** so với ngày dự kiến sử dụng lao động nước ngoài.

**Trích dẫn cụ thể:**

> ""1. Người sử dụng lao động báo cáo, giải trình nhu cầu sử dụng lao động nước ngoài **trước ít nhất 30 ngày** kể từ ngày dự kiến sử dụng lao động nước ngoài...""  
> – **Khoản 1 Điều 8 Nghị định 140/2023/NĐ-CP**

Lưu ý: Thời hạn này áp dụng đối với trường hợp doanh nghiệp, tổ chức, cá nhân sử dụng lao động nước ngoài phải thực hiện thủ tục xin xác nhận nhu cầu sử dụng lao động nước ngoài.",
Thời hạn cơ quan có thẩm quyền ra văn bản chấp thuận hoặc không chấp thuận việc sử dụng lao động nước ngoài là bao lâu?,[],"Theo quy định tại **Khoản 1 Điều 17 Nghị định số 140/2023/NĐ-CP** ngày 15 tháng 7 năm 2023 của Chính phủ quy định chi tiết một số điều của Luật Việc làm về việc làm của người lao động nước ngoài tại Việt Nam, thời hạn cơ quan có thẩm quyền ra văn bản chấp thuận hoặc không chấp thuận việc sử dụng lao động nước ngoài là:

> **""Trong thời hạn 10 ngày làm việc kể từ ngày nhận được hồ sơ đầy đủ, hợp lệ, Sở Lao động - Thương binh và Xã hội có văn bản trả lời doanh nghiệp về việc chấp thuận hoặc không chấp thuận việc sử dụng lao động nước ngoài.""**

Do đó, thời hạn để cơ quan có thẩm quyền (Sở Lao động - Thương binh và Xã hội) ra văn bản chấp thuận hoặc không chấp thuận là **10 ngày làm việc** kể từ ngày nhận đủ hồ sơ hợp lệ.",
Mức lương tối thiểu tháng áp dụng cho người lao động làm việc tại các địa bàn thuộc Vùng I là bao nhiêu?,[],"Theo Nghị định số 70/2023/NĐ-CP ngày 16 tháng 6 năm 2023 của Chính phủ quy định mức lương tối thiểu vùng đối với người lao động làm việc theo hợp đồng lao động, mức lương tối thiểu tháng áp dụng cho người lao động làm việc tại các địa bàn thuộc **Vùng I** là **4.960.000 đồng/tháng**.

Cụ thể, Điều 3 của Nghị định này quy định:

> ""1. Mức lương tối thiểu tháng quy định tại Điều này là mức thấp nhất làm cơ sở để thỏa thuận và trả lương, áp dụng đối với người lao động làm việc theo hợp đồng lao động theo quy định của pháp luật lao động.
>
> 2. Mức lương tối thiểu tháng quy định tại khoản 1 Điều này được áp dụng theo từng vùng như sau:
>
> a) Vùng I: 4.960.000 đồng/tháng;
> b) Vùng II: 4.410.000 đồng/tháng;
> c) Vùng III: 3.860.000 đồng/tháng;
> d) Vùng IV: 3.310.000 đồng/tháng.""

Nghị định này có hiệu lực từ ngày **01 tháng 7 năm 2023**.

👉 Như vậy, mức lương tối thiểu tháng tại Vùng I là **4.960.000 đồng/tháng** (theo Điều 3, Nghị định 70/2023/NĐ-CP).",
Khi doanh nghiệp có các chi nhánh hoạt động trên các địa bàn có mức lương tối thiểu khác nhau thì áp dụng mức lương nào?,[],"Khi doanh nghiệp có các chi nhánh hoạt động trên các địa bàn có mức lương tối thiểu khác nhau, thì **mỗi chi nhánh phải áp dụng mức lương tối thiểu vùng tương ứng với địa bàn nơi chi nhánh đó đặt trụ sở**.

Căn cứ theo **Điều 90 Bộ luật Lao động năm 2019** (có hiệu lực từ ngày 01/01/2021), quy định:

> **Điều 90. Mức lương tối thiểu vùng**
> 
> 1. Mức lương tối thiểu vùng do Chính phủ quy định căn cứ vào nhu cầu sống tối thiểu của người lao động và gia đình họ, điều kiện kinh tế - xã hội, mức lương thị trường.
> 
> 2. Người sử dụng lao động hoạt động trên địa bàn nào thì áp dụng mức lương tối thiểu vùng quy định đối với địa bàn đó.

Do đó, **doanh nghiệp phải tuân thủ mức lương tối thiểu vùng theo từng địa phương** nơi chi nhánh hoạt động. Ví dụ:
- Chi nhánh tại TP.HCM (vùng I) → áp dụng mức lương tối thiểu vùng I.
- Chi nhánh tại một huyện thuộc tỉnh Hà Tĩnh (vùng III) → áp dụng mức lương tối thiểu vùng III.

Hiện nay, mức lương tối thiểu vùng được quy định tại **Nghị định 74/2023/NĐ-CP** (sửa đổi, bổ sung Nghị định 38/2022/NĐ-CP), có hiệu lực từ ngày 01/07/2023, cụ thể:
- Vùng I: 4.960.000 đồng/tháng
- Vùng II: 4.410.000 đồng/tháng
- Vùng III: 3.860.000 đồng/tháng
- Vùng IV: 3.450.000 đồng/tháng

👉 **Tóm lại**: Mỗi chi nhánh áp dụng mức lương tối thiểu vùng theo **địa bàn tỉnh, thành phố trực thuộc trung ương** nơi chi nhánh đó đặt trụ sở, theo quy định tại **Điều 90 Bộ luật Lao động 2019**.",
Mức lương quy đổi theo tháng từ mức lương theo ngày được tính như thế nào?,[],"Theo quy định của pháp luật lao động Việt Nam, mức lương quy đổi theo tháng từ mức lương theo ngày được tính dựa trên số ngày làm việc bình thường trong một tháng.

Cụ thể, căn cứ theo **Khoản 1 Điều 5 Nghị định 153/2020/NĐ-CP** hướng dẫn Bộ luật Lao động, cách quy đổi lương theo ngày ra lương theo tháng được thực hiện như sau:

> **""Mức lương theo tháng = Mức lương theo ngày × Số ngày làm việc bình thường trong tháng""**

Trong đó:

- **Số ngày làm việc bình thường trong tháng** được tính bằng **26 ngày** (tức là số ngày làm việc bình thường trong một tháng theo quy định tại điểm này, không tính ngày nghỉ lễ, nghỉ Tết, nghỉ hàng tuần).
  
Do đó, công thức cụ thể là:

> **Lương tháng = Lương ngày × 26**

Ví dụ: Nếu người lao động có mức lương theo ngày là 300.000 đồng, thì mức lương quy đổi theo tháng là:  
300.000 đồng/ngày × 26 ngày = **7.800.000 đồng/tháng**.

**Lưu ý**: Việc quy đổi này chỉ mang tính chất tham khảo để so sánh hoặc tính toán mức lương tối thiểu vùng, không thay thế cho hợp đồng lao động. Nếu trả lương theo ngày, tuần, giờ thì vẫn phải đảm bảo mức lương không thấp hơn mức lương tối thiểu vùng do Chính phủ quy định (theo quy định tại **Nghị định 153/2020/NĐ-CP** và các văn bản sửa đổi, bổ sung nếu có).

👉 Tóm lại: **Lương tháng = Lương ngày × 26 ngày làm việc bình thường** (theo Khoản 1 Điều 5 Nghị định 153/2020/NĐ-CP).",
Người làm việc theo hợp đồng lao động xác định thời hạn từ bao lâu thì thuộc đối tượng tham gia BHXH bắt buộc?,[],"Theo quy định tại **Khoản 1 Điều 2 Luật Bảo hiểm xã hội năm 2014**, người làm việc theo **hợp đồng lao động có thời hạn từ đủ 01 tháng trở lên** thuộc đối tượng tham gia bảo hiểm xã hội bắt buộc.

Cụ thể:

> **Điều 2. Đối tượng áp dụng**  
> 1. Người lao động là công dân Việt Nam tham gia bảo hiểm xã hội bắt buộc, bao gồm:  
> a) Người làm việc theo **hợp đồng lao động không xác định thời hạn, hợp đồng lao động xác định thời hạn, hợp đồng lao động theo mùa vụ hoặc theo một công việc nhất định có thời hạn từ đủ 01 tháng đến dưới 12 tháng**...

Như vậy, **người làm việc theo hợp đồng lao động xác định thời hạn từ đủ 01 tháng trở lên** phải tham gia BHXH bắt buộc.",
Chế độ bảo hiểm xã hội bắt buộc bao gồm những nội dung nào?,[],"Chế độ bảo hiểm xã hội bắt buộc được quy định cụ thể tại **Điều 2 Luật Bảo hiểm xã hội năm 2014**. Theo đó, chế độ bảo hiểm xã hội bắt buộc bao gồm các nội dung sau:

1. **Chế độ ốm đau**  
2. **Chế độ thai sản**  
3. **Chế độ tai nạn lao động, bệnh nghề nghiệp**  
4. **Chế độ hưu trí**  
5. **Chế độ tử tuất**

Các chế độ này áp dụng đối với người lao động và người sử dụng lao động tham gia bảo hiểm xã hội bắt buộc theo quy định của pháp luật.

👉 *Căn cứ pháp lý: Điều 2 Luật Bảo hiểm xã hội số 58/2014/QH13 ngày 20 tháng 11 năm 2014.*",
Hành vi nào bị nghiêm cấm liên quan đến sổ bảo hiểm xã hội?,[],"Theo quy định tại **Điều 120, Luật Bảo hiểm xã hội năm 2014**, các hành vi sau đây bị nghiêm cấm liên quan đến sổ bảo hiểm xã hội:

1. **Cản trở việc thực hiện bảo hiểm xã hội.**

2. **Gian lận bảo hiểm xã hội.**

3. **Lợi dụng, lạm dụng bảo hiểm xã hội.**

4. **Sử dụng trái phép tiền đóng bảo hiểm xã hội.**

5. **Cố ý làm sai lệch thông tin, số liệu bảo hiểm xã hội.**

6. **Chiếm dụng tiền đóng, tiền hưởng bảo hiểm xã hội.**

7. **Cản trở, làm khó dễ, gây phiền hà đối với người tham gia, người hưởng bảo hiểm xã hội.**

8. **Làm giả, tẩy xóa, sửa chữa, sử dụng sổ bảo hiểm xã hội trái pháp luật.**

9. **Không lập danh sách, không nộp hồ sơ, không thực hiện đúng quy định về bảo hiểm xã hội.**

10. **Không cung cấp hoặc cung cấp thông tin, tài liệu sai sự thật về bảo hiểm xã hội.**

Trong đó, hành vi **làm giả, tẩy xóa, sửa chữa, sử dụng sổ bảo hiểm xã hội trái pháp luật** (điểm 8) là hành vi trực tiếp liên quan đến sổ BHXH và bị nghiêm cấm.

Vi phạm các quy định trên có thể bị xử lý hành chính hoặc truy cứu trách nhiệm hình sự tùy theo mức độ vi phạm, theo quy định của pháp luật.",
Mức hưởng trợ cấp một lần khi sinh con cho mỗi con bằng bao nhiêu lần mức tham chiếu?,[],"Theo quy định tại **Điều 38 Luật Bảo hiểm xã hội năm 2014**, lao động nữ sinh con hoặc người lao động nhận nuôi con nuôi dưới 06 tháng tuổi thì được hưởng trợ cấp một lần cho mỗi con.

Cụ thể, **mức hưởng trợ cấp một lần khi sinh con cho mỗi con bằng 2 lần mức tham chiếu**.

> **Điều 38. Trợ cấp một lần khi sinh con, nhận nuôi con nuôi**
> 
> 1. Lao động nữ sinh con hoặc người lao động nhận nuôi con nuôi dưới 06 tháng tuổi thì được trợ cấp một lần cho mỗi con bằng **02 lần mức tham chiếu** tại thời điểm sinh con hoặc nhận nuôi con nuôi.

Lưu ý: Mức tham chiếu hiện nay (từ ngày 01/7/2023) là **1,8 triệu đồng/tháng**, do đó mức trợ cấp một lần là **3,6 triệu đồng/con**.",
